No.,Time,Source,Destination,Protocol,Length,Info,Label
380,121.6044503,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
381,121.6046084,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1128 Ack=18915 Win=62780 Len=0,Benign
382,121.6044503,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
383,121.604718,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1128 Ack=20375 Win=61320 Len=0,Benign
384,121.6044504,34.149.100.209,10.0.2.15,TCP,1266,"443  >  51248 [PSH, ACK] Seq=20375 Ack=1128 Win=65535 Len=1212 [TCP segment of a reassembled PDU]",Benign
385,121.6048739,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1128 Ack=21587 Win=62780 Len=0,Mallicious
386,121.6082694,34.149.100.209,10.0.2.15,TLSv1.2,1514,"Application Data, Application Data",Benign
387,121.6082698,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
388,121.6084923,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1128 Ack=24507 Win=62780 Len=0,Benign
389,121.6082703,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
390,121.6082705,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
391,121.6082706,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
392,121.6082707,34.149.100.209,10.0.2.15,TCP,1142,"443  >  51248 [PSH, ACK] Seq=28887 Ack=1128 Win=65535 Len=1088 [TCP segment of a reassembled PDU]",Benign
393,121.6090167,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1128 Ack=29975 Win=58400 Len=0,Mallicious
394,121.6184209,34.149.100.209,10.0.2.15,TLSv1.2,1514,"Application Data, Application Data",Benign
395,121.6184211,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
396,121.6186148,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1128 Ack=32895 Win=62780 Len=0,Benign
397,121.6184212,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
398,121.6184213,34.149.100.209,10.0.2.15,TLSv1.2,1266,Application Data,Benign
399,121.6184214,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
400,121.6184214,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
401,121.6184215,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
402,121.6184216,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
403,121.6187872,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1128 Ack=41407 Win=55480 Len=0,Benign
404,121.6188419,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
405,121.6188423,34.149.100.209,10.0.2.15,TLSv1.2,1142,Application Data,Benign
406,121.6189716,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1128 Ack=43955 Win=54020 Len=0,Benign
407,121.6275444,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
408,121.6275448,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
409,121.6277338,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1128 Ack=46875 Win=62780 Len=0,Benign
410,121.6275449,34.149.100.209,10.0.2.15,TLSv1.2,656,"Application Data, Application Data",Benign
411,121.6280266,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1128 Ack=47477 Win=62780 Len=0,Benign
412,121.6284608,10.0.2.15,34.149.100.209,TLSv1.2,100,Application Data,Benign
413,121.6291712,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=47477 Ack=1174 Win=65535 Len=0,Benign
414,121.6963171,10.0.2.15,8.8.8.8,DNS,95,Standard query 0x6011 A content-signature-2.cdn.mozilla.net,Benign
415,121.6972866,10.0.2.15,34.160.144.191,TCP,74,42872  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=290891816 TSecr=0 WS=128,Mallicious
416,121.7012135,34.160.144.191,10.0.2.15,TCP,60,"443  >  42872 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
417,121.7013673,10.0.2.15,34.160.144.191,TCP,54,42872  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
418,121.701719,10.0.2.15,34.160.144.191,TLSv1.2,571,Client Hello,Benign
419,121.702334,34.160.144.191,10.0.2.15,TCP,60,443  >  42872 [ACK] Seq=1 Ack=518 Win=65535 Len=0,Benign
420,122.8367531,34.160.144.191,10.0.2.15,TLSv1.2,210,"Server Hello, Change Cipher Spec, Encrypted Handshake Message",Benign
421,122.8368976,10.0.2.15,34.160.144.191,TCP,54,42872  >  443 [ACK] Seq=518 Ack=157 Win=64084 Len=0,Mallicious
422,122.8373997,10.0.2.15,34.160.144.191,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message",Benign
423,122.8381329,10.0.2.15,34.160.144.191,TLSv1.2,231,Application Data,Mallicious
424,122.8382976,10.0.2.15,34.160.144.191,TLSv1.2,344,Application Data,Benign
425,122.8413168,34.160.144.191,10.0.2.15,TCP,60,443  >  42872 [ACK] Seq=157 Ack=569 Win=65535 Len=0,Benign
426,122.8413171,34.160.144.191,10.0.2.15,TCP,60,443  >  42872 [ACK] Seq=157 Ack=746 Win=65535 Len=0,Benign
427,122.8413172,34.160.144.191,10.0.2.15,TCP,60,443  >  42872 [ACK] Seq=157 Ack=1036 Win=65535 Len=0,Benign
428,122.8570701,34.160.144.191,10.0.2.15,TLSv1.2,161,"Application Data, Application Data",Benign
429,122.8575338,10.0.2.15,34.160.144.191,TLSv1.2,92,Application Data,Benign
430,122.8588911,34.160.144.191,10.0.2.15,TLSv1.2,1514,Application Data,Benign
431,122.8588915,34.160.144.191,10.0.2.15,TLSv1.2,1514,Application Data,Benign
432,122.8588917,34.160.144.191,10.0.2.15,TLSv1.2,1514,Application Data,Benign
433,122.8588917,34.160.144.191,10.0.2.15,TLSv1.2,1512,"Application Data, Application Data, Application Data",Benign
434,122.8592329,10.0.2.15,34.160.144.191,TCP,54,42872  >  443 [ACK] Seq=1074 Ack=6102 Win=59860 Len=0,Benign
435,122.860523,10.0.2.15,34.160.144.191,TLSv1.2,100,Application Data,Benign
436,122.8617881,34.160.144.191,10.0.2.15,TCP,60,443  >  42872 [ACK] Seq=6102 Ack=1120 Win=65535 Len=0,Benign
437,123.6395465,10.0.2.15,34.149.100.209,TLSv1.2,199,Application Data,Benign
438,123.6433762,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=47477 Ack=1319 Win=65535 Len=0,Benign
439,123.6613248,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
440,123.6613251,34.149.100.209,10.0.2.15,TLSv1.2,103,Application Data,Benign
441,123.6614697,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1319 Ack=48986 Win=62780 Len=0,Benign
442,123.6613253,34.149.100.209,10.0.2.15,TLSv1.2,1117,"Application Data, Application Data",Benign
443,123.6621591,10.0.2.15,34.149.100.209,TLSv1.2,100,Application Data,Benign
444,123.6631038,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=50049 Ack=1365 Win=65535 Len=0,Benign
445,125.8302809,10.0.2.15,34.149.100.209,TLSv1.2,203,Application Data,Benign
446,125.8340928,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=50049 Ack=1514 Win=65535 Len=0,Benign
447,125.8540801,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
448,125.8540805,34.149.100.209,10.0.2.15,TCP,145,"443  >  51248 [PSH, ACK] Seq=51509 Ack=1514 Win=65535 Len=91 [TCP segment of a reassembled PDU]",Mallicious
449,125.854225,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1514 Ack=51600 Win=62780 Len=0,Benign
450,125.8540806,34.149.100.209,10.0.2.15,TLSv1.2,1514,"Application Data, Application Data",Benign
451,125.8540807,34.149.100.209,10.0.2.15,TLSv1.2,1396,Application Data,Benign
452,125.8540808,34.149.100.209,10.0.2.15,TLSv1.2,1514,Application Data,Benign
453,125.8540808,34.149.100.209,10.0.2.15,TCP,1392,"443  >  51248 [PSH, ACK] Seq=55862 Ack=1514 Win=65535 Len=1338 [TCP segment of a reassembled PDU]",Mallicious
454,125.8544477,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1514 Ack=57200 Win=58400 Len=0,Benign
455,125.8639616,34.149.100.209,10.0.2.15,TLSv1.2,472,"Application Data, Application Data, Application Data",Benign
456,125.8647892,10.0.2.15,34.149.100.209,TLSv1.2,100,Application Data,Benign
457,125.865923,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=57618 Ack=1560 Win=65535 Len=0,Benign
458,126.7467507,10.0.2.15,4.2.2.2,DNS,95,Standard query 0x6011 A content-signature-2.cdn.mozilla.net,Benign
459,126.9301741,10.0.2.15,34.149.100.209,TLSv1.2,131,Application Data,Benign
460,126.930776,4.2.2.2,10.0.2.15,DNS,249,Standard query response 0x6011 A content-signature-2.cdn.mozilla.net CNAME content-signature-chains.prod.autograph.services.mozaws.net CNAME prod.content-signature-chains.prod.webservices.mozgcp.net A 34.160.144.191,Mallicious
461,126.9307764,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=57618 Ack=1637 Win=65535 Len=0,Benign
462,126.9344816,10.0.2.15,34.149.100.209,TLSv1.2,126,Application Data,Benign
463,126.9352878,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=57618 Ack=1709 Win=65535 Len=0,Benign
464,126.9353201,10.0.2.15,34.149.100.209,TLSv1.2,126,Application Data,Benign
465,126.9365002,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=57618 Ack=1781 Win=65535 Len=0,Benign
466,126.9384654,10.0.2.15,34.149.100.209,TLSv1.2,126,Application Data,Benign
467,126.939542,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=57618 Ack=1853 Win=65535 Len=0,Benign
468,126.9415957,10.0.2.15,34.149.100.209,TLSv1.2,126,Application Data,Benign
469,126.9422613,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=57618 Ack=1925 Win=65535 Len=0,Benign
470,126.9449056,10.0.2.15,34.149.100.209,TLSv1.2,126,Application Data,Benign
471,126.9457982,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=57618 Ack=1997 Win=65535 Len=0,Benign
472,126.9473645,34.149.100.209,10.0.2.15,TLSv1.2,183,Application Data,Benign
473,126.9506799,34.149.100.209,10.0.2.15,TLSv1.2,1077,"Application Data, Application Data",Benign
474,126.9519345,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=1997 Ack=58770 Win=62780 Len=0,Benign
475,126.9524213,10.0.2.15,34.149.100.209,TLSv1.2,100,Application Data,Benign
476,126.9529571,34.149.100.209,10.0.2.15,TCP,60,443  >  51248 [ACK] Seq=58770 Ack=2043 Win=65535 Len=0,Benign
477,126.9579834,34.149.100.209,10.0.2.15,TLSv1.2,1514,"Application Data, Application Data, Application Data",Benign
478,126.9579839,34.149.100.209,10.0.2.15,TLSv1.2,1514,"Application Data, Application Data",Benign
479,126.9581335,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=2043 Ack=61690 Win=62780 Len=0,Benign
480,126.957984,34.149.100.209,10.0.2.15,TLSv1.2,293,Application Data,Benign
481,126.9592394,34.149.100.209,10.0.2.15,TLSv1.2,1107,"Application Data, Application Data",Benign
482,126.959672,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=2043 Ack=62982 Win=62780 Len=0,Benign
483,126.9644806,34.149.100.209,10.0.2.15,TLSv1.2,1107,"Application Data, Application Data",Benign
484,126.9871567,10.0.2.15,8.8.8.8,DNS,104,Standard query 0x5f97 A firefox-settings-attachments.cdn.mozilla.net,Benign
485,126.9873429,10.0.2.15,8.8.8.8,DNS,104,Standard query 0x8b92 AAAA firefox-settings-attachments.cdn.mozilla.net,Benign
486,127.0055686,8.8.8.8,10.0.2.15,DNS,191,Standard query response 0x5f97 A firefox-settings-attachments.cdn.mozilla.net CNAME attachments.prod.remote-settings.prod.webservices.mozgcp.net A 34.117.121.53,Mallicious
487,127.0055689,8.8.8.8,10.0.2.15,DNS,268,Standard query response 0x8b92 AAAA firefox-settings-attachments.cdn.mozilla.net CNAME attachments.prod.remote-settings.prod.webservices.mozgcp.net SOA ns-cloud-a1.googledomains.com,Mallicious
488,127.010813,10.0.2.15,34.117.121.53,TCP,74,43406  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2391623437 TSecr=0 WS=128,Mallicious
489,127.0112478,10.0.2.15,34.117.121.53,TCP,74,43414  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2391623438 TSecr=0 WS=128,Mallicious
490,127.0117258,10.0.2.15,34.117.121.53,TCP,74,43416  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2391623438 TSecr=0 WS=128,Mallicious
491,127.0120844,10.0.2.15,34.117.121.53,TCP,74,43420  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2391623439 TSecr=0 WS=128,Mallicious
492,127.012799,10.0.2.15,34.149.100.209,TCP,54,51248  >  443 [ACK] Seq=2043 Ack=64035 Win=63180 Len=0,Benign
493,127.0170199,10.0.2.15,34.117.121.53,TCP,74,43426  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2391623443 TSecr=0 WS=128,Mallicious
494,127.0182446,34.117.121.53,10.0.2.15,TCP,60,"443  >  43414 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
495,127.0183953,10.0.2.15,34.117.121.53,TCP,54,43414  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
496,127.0182449,34.117.121.53,10.0.2.15,TCP,60,"443  >  43406 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
497,127.0185326,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
498,127.0188353,10.0.2.15,34.117.121.53,TLSv1.2,279,Client Hello,Benign
499,127.0202522,34.117.121.53,10.0.2.15,TCP,60,443  >  43414 [ACK] Seq=1 Ack=226 Win=65535 Len=0,Benign
500,127.0202524,34.117.121.53,10.0.2.15,TCP,60,"443  >  43420 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
501,127.0203011,10.0.2.15,34.117.121.53,TCP,54,43420  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
502,127.0202525,34.117.121.53,10.0.2.15,TCP,60,"443  >  43416 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
503,127.0204902,10.0.2.15,34.117.121.53,TCP,54,43416  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
504,127.0211456,10.0.2.15,34.117.121.53,TLSv1.2,279,Client Hello,Benign
505,127.0216685,10.0.2.15,34.117.121.53,TLSv1.2,279,Client Hello,Benign
506,127.0221053,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=1 Ack=226 Win=65535 Len=0,Benign
507,127.0225496,10.0.2.15,34.117.121.53,TLSv1.2,279,Client Hello,Benign
508,127.0228283,34.117.121.53,10.0.2.15,TCP,60,443  >  43416 [ACK] Seq=1 Ack=226 Win=65535 Len=0,Benign
509,127.0240076,34.117.121.53,10.0.2.15,TCP,60,443  >  43420 [ACK] Seq=1 Ack=226 Win=65535 Len=0,Benign
510,127.0251953,34.117.121.53,10.0.2.15,TCP,60,"443  >  43426 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
511,127.0252345,10.0.2.15,34.117.121.53,TCP,54,43426  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
512,127.0290004,10.0.2.15,34.117.121.53,TLSv1.2,279,Client Hello,Benign
513,127.0301239,34.117.121.53,10.0.2.15,TCP,60,443  >  43426 [ACK] Seq=1 Ack=226 Win=65535 Len=0,Benign
514,127.0340197,10.0.2.15,34.117.121.53,TCP,74,43438  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2391623460 TSecr=0 WS=128,Mallicious
515,127.0422313,34.117.121.53,10.0.2.15,TCP,60,"443  >  43438 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
516,127.0422712,10.0.2.15,34.117.121.53,TCP,54,43438  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
517,127.0434584,10.0.2.15,34.117.121.53,TLSv1.2,279,Client Hello,Benign
518,127.0446555,34.117.121.53,10.0.2.15,TCP,60,443  >  43438 [ACK] Seq=1 Ack=226 Win=65535 Len=0,Benign
519,127.1117567,34.117.121.53,10.0.2.15,TLSv1.2,1452,Server Hello,Benign
520,127.1119129,10.0.2.15,34.117.121.53,TCP,54,43416  >  443 [ACK] Seq=226 Ack=1399 Win=62910 Len=0,Benign
521,127.1117571,34.117.121.53,10.0.2.15,TCP,1452,"443  >  43416 [PSH, ACK] Seq=1399 Ack=226 Win=65535 Len=1398 [TCP segment of a reassembled PDU]",Mallicious
522,127.1120316,10.0.2.15,34.117.121.53,TCP,54,43416  >  443 [ACK] Seq=226 Ack=2797 Win=62910 Len=0,Benign
523,127.1137982,34.117.121.53,10.0.2.15,TLSv1.2,1452,Certificate,Benign
524,127.1138355,10.0.2.15,34.117.121.53,TCP,54,43416  >  443 [ACK] Seq=226 Ack=4195 Win=61512 Len=0,Benign
525,127.1170505,34.117.121.53,10.0.2.15,TLSv1.2,1454,Server Hello,Benign
526,127.1170829,10.0.2.15,34.117.121.53,TCP,54,43420  >  443 [ACK] Seq=226 Ack=1401 Win=63000 Len=0,Benign
527,127.1170509,34.117.121.53,10.0.2.15,TLSv1.2,279,"Server Key Exchange, Server Hello Done",Benign
528,127.117202,10.0.2.15,34.117.121.53,TCP,54,43416  >  443 [ACK] Seq=226 Ack=4420 Win=61287 Len=0,Benign
529,127.1170512,34.117.121.53,10.0.2.15,TLSv1.2,1514,Server Hello,Benign
530,127.1172963,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=226 Ack=1461 Win=62780 Len=0,Benign
531,127.1170513,34.117.121.53,10.0.2.15,TCP,1390,"443  >  43406 [PSH, ACK] Seq=1461 Ack=226 Win=65535 Len=1336 [TCP segment of a reassembled PDU]",Mallicious
532,127.1174045,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=226 Ack=2797 Win=62780 Len=0,Benign
533,127.1223544,34.117.121.53,10.0.2.15,TCP,1452,"443  >  43420 [PSH, ACK] Seq=1401 Ack=226 Win=65535 Len=1398 [TCP segment of a reassembled PDU]",Mallicious
534,127.1224191,10.0.2.15,34.117.121.53,TCP,54,43420  >  443 [ACK] Seq=226 Ack=2799 Win=63000 Len=0,Benign
535,127.1223546,34.117.121.53,10.0.2.15,TLSv1.2,1514,Certificate,Benign
536,127.1225419,10.0.2.15,34.117.121.53,TCP,54,43420  >  443 [ACK] Seq=226 Ack=4259 Win=61540 Len=0,Benign
537,127.1223547,34.117.121.53,10.0.2.15,TLSv1.2,215,"Server Key Exchange, Server Hello Done",Benign
538,127.1226368,10.0.2.15,34.117.121.53,TCP,54,43420  >  443 [ACK] Seq=226 Ack=4420 Win=61540 Len=0,Benign
539,127.1223548,34.117.121.53,10.0.2.15,TLSv1.2,1514,Certificate,Benign
540,127.1227286,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=226 Ack=4257 Win=61320 Len=0,Benign
541,127.1223549,34.117.121.53,10.0.2.15,TLSv1.2,217,"Server Key Exchange, Server Hello Done",Benign
542,127.1228194,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=226 Ack=4420 Win=61320 Len=0,Benign
543,127.1223549,34.117.121.53,10.0.2.15,TLSv1.2,1514,Server Hello,Benign
544,127.1229143,10.0.2.15,34.117.121.53,TCP,54,43426  >  443 [ACK] Seq=226 Ack=1461 Win=62780 Len=0,Benign
545,127.1229953,10.0.2.15,34.117.121.53,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",Mallicious
546,127.122355,34.117.121.53,10.0.2.15,TCP,1390,"443  >  43426 [PSH, ACK] Seq=1461 Ack=226 Win=65535 Len=1336 [TCP segment of a reassembled PDU]",Mallicious
547,127.1230952,10.0.2.15,34.117.121.53,TCP,54,43426  >  443 [ACK] Seq=226 Ack=2797 Win=62780 Len=0,Benign
548,127.1223551,34.117.121.53,10.0.2.15,TLSv1.2,1514,Server Hello,Benign
549,127.1231878,10.0.2.15,34.117.121.53,TCP,54,43438  >  443 [ACK] Seq=226 Ack=1461 Win=62780 Len=0,Benign
550,127.1233583,34.117.121.53,10.0.2.15,TCP,1390,"443  >  43438 [PSH, ACK] Seq=1461 Ack=226 Win=65535 Len=1336 [TCP segment of a reassembled PDU]",Benign
551,127.1234053,10.0.2.15,34.117.121.53,TCP,54,43438  >  443 [ACK] Seq=226 Ack=2797 Win=62780 Len=0,Mallicious
552,127.1233588,34.117.121.53,10.0.2.15,TLSv1.2,1514,Server Hello,Benign
553,127.124213,10.0.2.15,34.117.121.53,TCP,54,43414  >  443 [ACK] Seq=226 Ack=1461 Win=62780 Len=0,Benign
554,127.1233588,34.117.121.53,10.0.2.15,TCP,1514,443  >  43414 [ACK] Seq=1461 Ack=226 Win=65535 Len=1460 [TCP segment of a reassembled PDU],Benign
555,127.1243282,10.0.2.15,34.117.121.53,TCP,54,43414  >  443 [ACK] Seq=226 Ack=2921 Win=62780 Len=0,Benign
556,127.1233589,34.117.121.53,10.0.2.15,TLSv1.2,1514,Certificate,Benign
557,127.1245745,10.0.2.15,34.117.121.53,TCP,54,43426  >  443 [ACK] Seq=226 Ack=4257 Win=61320 Len=0,Benign
558,127.1233592,34.117.121.53,10.0.2.15,TLSv1.2,217,"Server Key Exchange, Server Hello Done",Benign
559,127.1246755,10.0.2.15,34.117.121.53,TCP,54,43426  >  443 [ACK] Seq=226 Ack=4420 Win=61320 Len=0,Benign
560,127.1258542,34.117.121.53,10.0.2.15,TCP,60,443  >  43416 [ACK] Seq=4420 Ack=319 Win=65535 Len=0,Benign
561,127.1258545,34.117.121.53,10.0.2.15,TLSv1.2,1514,Certificate,Benign
562,127.1258894,10.0.2.15,34.117.121.53,TCP,54,43438  >  443 [ACK] Seq=226 Ack=4257 Win=61320 Len=0,Benign
563,127.1259886,10.0.2.15,34.117.121.53,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",Mallicious
564,127.1258546,34.117.121.53,10.0.2.15,TLSv1.2,217,Client Hello,Benign
565,127.1260851,10.0.2.15,34.117.121.53,TCP,54,43438  >  443 [ACK] Seq=226 Ack=4420 Win=61320 Len=0,Benign
566,127.1258547,34.117.121.53,10.0.2.15,TLSv1.2,1514,Certificate,Benign
567,127.1262087,10.0.2.15,34.117.121.53,TCP,54,43414  >  443 [ACK] Seq=226 Ack=4381 Win=61320 Len=0,Benign
568,127.1258548,34.117.121.53,10.0.2.15,TLSv1.2,93,"Server Key Exchange, Server Hello Done",Benign
569,127.1263597,10.0.2.15,34.117.121.53,TCP,54,43414  >  443 [ACK] Seq=226 Ack=4420 Win=61320 Len=0,Benign
570,127.1271563,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=4420 Ack=319 Win=65535 Len=0,Benign
571,127.1301064,10.0.2.15,34.117.121.53,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",Mallicious
572,127.1317013,34.117.121.53,10.0.2.15,TCP,60,443  >  43420 [ACK] Seq=4420 Ack=319 Win=65535 Len=0,Benign
573,127.1381482,10.0.2.15,34.117.121.53,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",Mallicious
574,127.1401805,34.117.121.53,10.0.2.15,TCP,60,443  >  43426 [ACK] Seq=4420 Ack=319 Win=65535 Len=0,Benign
575,127.1435898,10.0.2.15,34.117.121.53,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",Mallicious
576,127.1437761,34.117.121.53,10.0.2.15,TLSv1.2,418,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data",Mallicious
577,127.1437765,34.117.121.53,10.0.2.15,TLSv1.2,418,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data",Mallicious
578,127.1448836,34.117.121.53,10.0.2.15,TCP,60,443  >  43414 [ACK] Seq=4420 Ack=319 Win=65535 Len=0,Benign
579,127.1461954,10.0.2.15,34.117.121.53,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",Mallicious
580,127.147032,34.117.121.53,10.0.2.15,TCP,60,443  >  43438 [ACK] Seq=4420 Ack=319 Win=65535 Len=0,Benign
581,127.154346,34.117.121.53,10.0.2.15,TLSv1.2,418,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data",Mallicious
582,127.1543465,34.117.121.53,10.0.2.15,TLSv1.2,349,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",Mallicious
583,127.1565648,34.117.121.53,10.0.2.15,TLSv1.2,123,Application Data,Benign
584,127.1608335,34.117.121.53,10.0.2.15,TLSv1.2,418,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data",Mallicious
585,127.1620382,34.117.121.53,10.0.2.15,TLSv1.2,418,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data",Mallicious
586,127.1680853,10.0.2.15,8.8.8.8,DNS,74,Standard query 0xeecb A r3.o.lencr.org,Benign
587,127.1882517,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=319 Ack=4784 Win=62780 Len=0,Benign
588,127.1890403,10.0.2.15,34.117.121.53,TCP,54,43416  >  443 [ACK] Seq=319 Ack=4784 Win=62910 Len=0,Benign
589,127.2001495,10.0.2.15,34.117.121.53,TCP,54,43426  >  443 [ACK] Seq=319 Ack=4784 Win=62780 Len=0,Benign
590,127.2013612,10.0.2.15,34.117.121.53,TCP,54,43420  >  443 [ACK] Seq=319 Ack=4784 Win=62780 Len=0,Benign
591,127.2052098,10.0.2.15,34.117.121.53,TCP,54,43438  >  443 [ACK] Seq=319 Ack=4784 Win=62780 Len=0,Benign
592,127.2056722,10.0.2.15,34.117.121.53,TCP,54,43414  >  443 [ACK] Seq=319 Ack=4784 Win=62780 Len=0,Benign
593,127.2368398,8.8.8.8,10.0.2.15,DNS,173,Standard query response 0xeecb A r3.o.lencr.org CNAME o.lencr.edgesuite.net CNAME a1887.dscq.akamai.net A 180.149.61.152 A 180.149.61.136,Mallicious
594,127.2385921,10.0.2.15,180.149.61.152,TCP,74,41792  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=456576458 TSecr=0 WS=128,Mallicious
595,127.2388698,10.0.2.15,180.149.61.152,TCP,74,41800  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=456576458 TSecr=0 WS=128,Mallicious
